CityCode,CountryCode,Name,UtcOffset,TimeZoneId,Airports
LXA,CN,,,,{'AirportCode': 'LXA'}
LXG,LA,,,,
LXI,CN,,,,
LXN,US,,,,
LXR,EG,,,,{'AirportCode': 'LXR'}
LXS,GR,,,,{'AirportCode': 'KUN'}
LXU,ZM,,,,
LXV,US,,,,
LYA,CN,,,,
LYB,KY,,,,
LYC,SE,,,,
LYE,GB,,,,
LYG,CN,,,,
LYH,US,,,,{'AirportCode': 'LYH'}
LYI,CN,,,,{'AirportCode': 'LYI'}
LYK,ID,,,,
LYO,US,,,,
LYP,PK,,,,
LYR,NO,,,,{'AirportCode': 'LYR'}
LYS,FR,,,,{'AirportCode': 'LYS'}
LYT,AU,,,,
LYU,US,,,,
LYX,GB,,,,
LZA,ZR,,,,
LZC,MX,,,,
LZH,CN,,,,{'AirportCode': 'LZH'}
LZI,ZR,,,,
LZO,CN,,,,
LZR,AU,,,,
LZY,CN,,,,{'AirportCode': 'LZY'}
MAA,IN,,,,{'AirportCode': 'MAA'}
MAB,BR,,,,
MAD,ES,,,,{'AirportCode': 'MAD'}
MAE,US,,,,
MAF,US,,,,{'AirportCode': 'MAF'}
MAG,PG,,,,
MAH,ES,,,,{'AirportCode': 'MAH'}
MAI,MW,,,,
MAJ,MH,,,,{'AirportCode': 'MAJ'}
MAK,SD,,,,
MAL,ID,,,,
MAM,MX,,,,
MAN,GB,,,,{'AirportCode': 'MAN'}
MAO,BR,,,,{'AirportCode': 'MAO'}
MAP,PG,,,,
MAQ,TH,,,,
MAR,VE,,,,{'AirportCode': 'MAR'}
MAS,PG,,,,
MAT,ZR,,,,
MAU,PF,,,,
MAV,MH,,,,
MAW,US,,,,
MAX,SN,,,,
MAY,BS,,,,
MAZ,PR,,,,
MBA,KE,,,,{'AirportCode': 'MBA'}
MBB,AU,,,,
MBC,GA,,,,
MBD,ZA,,,,
MBE,JP,,,,{'AirportCode': 'MBE'}
MBF,AU,,,,
MBG,US,,,,
MBH,AU,,,,
MBI,TZ,,,,
MBJ,JM,,,,{'AirportCode': 'MBJ'}
MBK,BR,,,,
MBL,US,,,,
MBM,ZA,,,,
MBN,AU,,,,
MBO,PH,,,,
MBP,PE,,,,
MBQ,UG,,,,
MBR,MR,,,,
MBS,US,,,,{'AirportCode': 'MBS'}
MBT,PH,,,,
MBU,SB,,,,
MBV,PG,,,,
MBW,AU,,,,
MBX,SI,,,,
MBY,US,,,,
MBZ,BR,,,,
MCA,GN,,,,
MCB,US,,,,
MCD,US,,,,
MCE,US,,,,
MCG,US,,,,
MCH,EC,,,,
MCJ,CO,,,,
MCK,US,,,,{'AirportCode': 'MCK'}
MCL,US,,,,
MCM,MC,,,,
MCN,US,,,,
MCP,BR,,,,
MCQ,HU,,,,
MCR,GT,,,,
MCS,AR,,,,
MCT,OM,,,,{'AirportCode': 'MCT'}
MCU,FR,,,,
MCV,AU,,,,
MCW,US,,,,
MCX,RU,,,,
MCY,AU,,,,
MCZ,BR,,,,{'AirportCode': 'MCZ'}
MDB,BZ,,,,
MDC,ID,,,,{'AirportCode': 'MDC'}
MDE,CO,,,,{'AirportCode': 'MDE'}
MDF,US,,,,
MDG,CN,,,,
MDH,US,,,,
MDI,NG,,,,
MDJ,US,,,,
MDK,ZR,,,,
MDL,MM,,,,{'AirportCode': 'MDL'}
MDM,PG,,,,
MDN,US,,,,
MDO,US,,,,
MDP,ID,,,,
MDQ,AR,,,,
MDR,US,,,,
MDS,TC,,,,
MDU,PG,,,,
MDV,GA,,,,
MDX,AR,,,,
MDY,UM,,,,
MDZ,AR,,,,{'AirportCode': 'MDZ'}
MEA,BR,,,,
MEC,EC,,,,
MED,SA,,,,{'AirportCode': 'MED'}
MEE,NC,,,,
MEF,TD,,,,
MEG,AO,,,,
MEH,NO,,,,
MEI,US,,,,
MEJ,US,,,,
MEK,MA,,,,
MEL,AU,,,,{'AirportCode': 'MEL'}
MEM,US,,,,{'AirportCode': 'MEM'}
MEN,FR,,,,
MEO,US,,,,
MEP,MY,,,,
MEQ,ID,,,,
MES,ID,,,,"{'AirportCode': ['MES', 'KNO']}"
MET,AU,,,,
MEU,BR,,,,
MEV,US,,,,
MEW,ZR,,,,
MEX,MX,,,,{'AirportCode': 'MEX'}
MEY,NP,,,,
MEZ,ZA,,,,
MFA,TZ,,,,
MFB,CO,,,,
MFC,LS,,,,
MFD,US,,,,
MFE,US,,,,{'AirportCode': 'MFE'}
MFF,GA,,,,
MFG,PK,,,,
MFI,US,,,,
MFJ,FJ,,,,
MFL,AU,,,,
MFM,MO,,,,{'AirportCode': 'MFM'}
MFN,NZ,,,,
MFO,EG,,,,
MFP,AU,,,,
MFQ,NE,,,,
MFR,US,,,,{'AirportCode': 'MFR'}
MFS,CO,,,,
MFU,ZM,,,,
MFV,US,,,,
MFX,FR,,,,
MFY,YE,,,,
MGA,NI,,,,{'AirportCode': 'MGA'}
MGB,AU,,,,
MGC,US,,,,
MGD,BO,,,,
MGF,BR,,,,{'AirportCode': 'MGF'}
MGG,PG,,,,
MGH,ZA,,,,
MGI,US,,,,
MGJ,US,,,,
MGK,MM,,,,
MGL,DE,,,,
MGM,US,,,,{'AirportCode': 'MGM'}
MGN,CO,,,,
MGO,GA,,,,
MGP,PG,,,,
MGQ,SO,,,,{'AirportCode': 'MGQ'}
MGR,US,,,,
MGS,CK,,,,
MGT,AU,,,,
MGU,MM,,,,
MGV,AU,,,,
MGW,US,,,,{'AirportCode': 'MGW'}
MGX,GA,,,,
MGZ,MM,,,,
MHA,GY,,,,
MHC,AU,,,,
MHD,IR,,,,{'AirportCode': 'MHD'}
MHE,US,,,,
MHF,CO,,,,
MHG,DE,,,,{'AirportCode': 'MHJ'}
MHH,BS,,,,
MHI,DJ,,,,
MHJ,ET,,,,
MHK,US,,,,
MHL,US,,,,
MHM,US,,,,
MHN,US,,,,
MHO,AU,,,,
MHQ,FI,,,,
MHS,US,,,,
MHT,US,,,,{'AirportCode': 'MHT'}
MHU,AU,,,,
MHV,US,,,,
MHX,CK,,,,
MHY,PG,,,,
MHZ,GB,,,,
MIA,US,,,,{'AirportCode': 'MIA'}
MID,MX,,,,{'AirportCode': 'MID'}
MIE,US,,,,
MIF,US,,,,
MIG,CN,,,,{'AirportCode': 'MIG'}
MIH,AU,,,,
MII,BR,,,,
MIJ,MH,,,,
MIK,FI,,,,
MIL,IT,,,,"{'AirportCode': ['BGY', 'LIN', 'MXP']}"
MIM,AU,,,,
MIN,AU,,,,
MIP,IL,,,,
MIR,TN,,,,{'AirportCode': 'MIR'}
MIS,PG,,,,
MIT,US,,,,
MIU,NG,,,,
MIV,US,,,,
MIW,US,,,,
MIX,CO,,,,
MIY,AU,,,,
MIZ,AU,,,,
MJA,MG,,,,
MJB,MH,,,,
MJC,CI,,,,
MJD,PK,,,,
MJE,MH,,,,
MJF,NO,,,,
MJG,CU,,,,
MJH,SA,,,,
MJI,LY,,,,
MJJ,PG,,,,
MJK,AU,,,,
MJL,GA,,,,
MJM,CG,,,,{'AirportCode': 'MJM'}
MJN,MG,,,,
MJP,AU,,,,
MJQ,US,,,,
MJR,AR,,,,
MJS,MZ,,,,
MJT,GR,,,,{'AirportCode': 'MJT'}
MJU,ID,,,,
MJV,ES,,,,
MJY,ID,,,,
MJZ,RU,,,,
MKA,CZ,,,,
MKB,GA,,,,
MKC,US,,,,"{'AirportCode': ['MCI', 'MKC']}"
MKD,ET,,,,
MKE,US,,,,{'AirportCode': 'MKE'}
MKG,US,,,,{'AirportCode': 'MKG'}
MKH,LS,,,,
MKI,CF,,,,
MKJ,CG,,,,
MKK,US,,,,{'AirportCode': 'MKK'}
MKL,US,,,,
MKM,MY,,,,
MKN,PG,,,,
MKO,US,,,,
MKP,PF,,,,
MKQ,ID,,,,
MKR,AU,,,,
MKS,ET,,,,
MKT,US,,,,
MKU,GA,,,,
MKV,AU,,,,
MKW,ID,,,,
MKX,YE,,,,
MKY,AU,,,,
MKZ,MY,,,,
MLA,MT,,,,{'AirportCode': 'MLA'}
MLB,US,,,,{'AirportCode': 'MLB'}
MLC,US,,,,
MLD,US,,,,
MLE,MV,,,,{'AirportCode': 'MLE'}
MLF,US,,,,
MLG,ID,,,,
MLH,FR,,,,{'AirportCode': 'MLH'}
MLI,US,,,,{'AirportCode': 'MLI'}
MLJ,US,,,,
MLK,US,,,,
MLL,US,,,,
MLM,MX,,,,{'AirportCode': 'MLM'}
MLN,ES,,,,
MLO,GR,,,,
MLP,PH,,,,
MLQ,PG,,,,
MLR,AU,,,,
MLS,US,,,,
MLT,US,,,,
MLU,US,,,,{'AirportCode': 'MLU'}
MLV,AU,,,,
MLW,LR,,,,{'AirportCode': 'ROB'}
MLX,TR,,,,{'AirportCode': 'MLX'}
MLY,US,,,,
MLZ,UY,,,,
MMA,SE,,,,{'AirportCode': 'MMX'}
MMB,JP,,,,{'AirportCode': 'MMB'}
MMC,MX,,,,
MMD,JP,,,,
MME,GB,,,,
MMF,CM,,,,
MMG,AU,,,,
MMH,US,,,,{'AirportCode': 'MMH'}
MMI,US,,,,
MMJ,JP,,,,
MMK,RU,,,,{'AirportCode': 'MMK'}
MML,US,,,,
MMM,AU,,,,
MMN,US,,,,
MMO,CV,,,,
MMP,CO,,,,
MMQ,ZM,,,,
MMS,US,,,,
MMU,US,,,,
MMV,PG,,,,
MMW,MZ,,,,
MMY,JP,,,,{'AirportCode': 'MMY'}
MMZ,AF,,,,
MNA,ID,,,,
MNB,ZR,,,,
MNC,MZ,,,,
MND,CO,,,,
MNE,AU,,,,
MNF,FJ,,,,
MNG,AU,,,,
MNH,LK,,,,
MNI,MS,,,,
MNJ,MG,,,,
MNK,KI,,,,
MNL,PH,,,,{'AirportCode': 'MNL'}
MNM,US,,,,
MNN,US,,,,
MNO,ZR,,,,
MNP,PG,,,,
MNQ,AU,,,,
MNR,ZM,,,,
MNS,ZM,,,,
MNT,US,,,,
MNU,MM,,,,
MNV,AU,,,,
MNW,AU,,,,
MNX,BR,,,,
MNY,SB,,,,
MNZ,US,,,,
MOA,CU,,,,
MOB,US,,,,"{'AirportCode': ['BFM', 'MOB']}"
MOC,BR,,,,
MOD,US,,,,{'AirportCode': 'MOD'}
MOE,MM,,,,
MOF,ID,,,,
MOG,MM,,,,
MOH,IN,,,,
MOI,CK,,,,
MOJ,SR,,,,
MOK,CI,,,,
MOL,NO,,,,{'AirportCode': 'MOL'}
MOM,MR,,,,
MON,NZ,,,,
MOO,AU,,,,
MOP,US,,,,
MOQ,MG,,,,
MOR,US,,,,
MOS,US,,,,
MOT,US,,,,{'AirportCode': 'MOT'}
MOU,US,,,,
MOV,AU,,,,
MOW,RU,,,,"{'AirportCode': ['DME', 'SVO', 'VKO']}"
MOX,US,,,,
MOY,CO,,,,
MOZ,PF,,,,
MPA,NA,,,,
MPC,ID,,,,
MPD,PK,,,,
MPE,US,,,,
MPF,PG,,,,
MPG,PG,,,,
MPH,PH,,,,
MPI,PA,,,,
MPJ,US,,,,
MPK,KR,,,,
MPL,FR,,,,{'AirportCode': 'MPL'}
MPM,MZ,,,,{'AirportCode': 'MPM'}
MPN,FK,,,,
MPO,US,,,,
MPP,PA,,,,
MPQ,JO,,,,
MPR,US,,,,
MPS,US,,,,
MPT,ID,,,,
MPU,PG,,,,
MPV,US,,,,
MPW,UA,,,,
MPX,PG,,,,
MPY,GF,,,,
MPZ,US,,,,
MQA,AU,,,,
MQB,US,,,,
MQC,PM,,,,
MQD,AR,,,,
MQE,AU,,,,
MQF,RU,,,,
MQH,BR,,,,
MQI,US,,,,
MQL,AU,,,,
MQM,TR,,,,{'AirportCode': 'MQM'}
MQN,NO,,,,
MQQ,TD,,,,
MQR,CO,,,,
MQS,VC,,,,
MQT,US,,,,
MQU,CO,,,,
MQW,US,,,,
MQX,ET,,,,{'AirportCode': 'MQX'}
MQY,US,,,,
MRA,LY,,,,
MRB,US,,,,
MRC,US,,,,
MRD,VE,,,,{'AirportCode': 'MRD'}
MRE,KE,,,,
MRF,US,,,,
MRG,AU,,,,
MRH,PG,,,,
MRJ,HN,,,,
MRK,US,,,,
MRL,AU,,,,
MRM,PG,,,,
MRN,US,,,,
MRO,NZ,,,,
MRP,AU,,,,
MRQ,PH,,,,
MRR,EC,,,,
MRS,FR,,,,{'AirportCode': 'MRS'}
MRT,AU,,,,
MRU,MU,,,,{'AirportCode': 'MRU'}
MRV,RU,,,,{'AirportCode': 'MRV'}
MRW,DK,,,,
MRX,IR,,,,
MRY,US,,,,{'AirportCode': 'MRY'}
MRZ,AU,,,,
MSA,CA,,,,
MSC,US,,,,
MSD,US,,,,
MSE,GB,,,,
MSF,AU,,,,
MSG,LS,,,,
MSH,OM,,,,
MSI,ID,,,,
MSJ,JP,,,,
MSK,BS,,,,
MSL,US,,,,
MSM,ZR,,,,
MSN,US,,,,{'AirportCode': 'MSN'}
MSO,US,,,,{'AirportCode': 'MSO'}
MSP,US,,,,{'AirportCode': 'MSP'}
MSQ,BY,,,,{'AirportCode': 'MSQ'}
MSR,TR,,,,
MSS,US,,,,
MST,NL,,,,
MSU,LS,,,,{'AirportCode': 'MSU'}
MSV,US,,,,
MSW,ER,,,,
MSX,CG,,,,
MSY,US,,,,{'AirportCode': 'MSY'}
MSZ,AO,,,,
MTA,NZ,,,,
MTB,CO,,,,
MTD,AU,,,,
MTE,BR,,,,
MTF,ET,,,,
MTG,BR,,,,
MTH,US,,,,
MTI,CV,,,,
MTJ,US,,,,{'AirportCode': 'MTJ'}
MTK,KI,,,,
MTL,AU,,,,
MTM,US,,,,
MTO,US,,,,
MTP,US,,,,
MTQ,AU,,,,
MTR,CO,,,,{'AirportCode': 'MTR'}
MTS,SZ,,,,{'AirportCode': 'MTS'}
MTT,MX,,,,
MTU,MZ,,,,
MTV,VU,,,,
MTW,US,,,,
MTY,MX,,,,{'AirportCode': 'MTY'}
MTZ,IL,,,,
MUA,SB,,,,
MUB,BW,,,,{'AirportCode': 'MUB'}
MUC,DE,,,,{'AirportCode': 'MUC'}
MUD,MZ,,,,
MUE,US,,,,
MUF,ID,,,,
MUG,MX,,,,
MUH,EG,,,,
MUI,US,,,,
MUJ,ET,,,,
MUK,CK,,,,
MUM,KE,,,,
MUN,VE,,,,{'AirportCode': 'MUN'}
MUO,US,,,,
MUP,AU,,,,
MUQ,AU,,,,
MUR,MY,,,,
MUS,JP,,,,
MUT,US,,,,
MUU,US,,,,
MUW,DZ,,,,
MUX,PK,,,,
MUZ,TZ,,,,
MVA,IS,,,,
MVB,GA,,,,
MVC,US,,,,
MVD,UY,,,,{'AirportCode': 'MVD'}
MVE,US,,,,
MVF,BR,,,,
MVG,GA,,,,
MVH,AU,,,,
MVI,PG,,,,
MVJ,JM,,,,
MVK,AU,,,,
MVL,US,,,,
MVM,US,,,,
MVN,US,,,,
MVO,TD,,,,
MVP,CO,,,,
MVQ,BY,,,,
MVR,CM,,,,
MVS,BR,,,,
MVT,PF,,,,
MVU,AU,,,,
MVV,FR,,,,
MVW,US,,,,
MVX,GA,,,,
MVY,US,,,,
MVZ,ZW,,,,
MWA,US,,,,
MWB,AU,,,,
MWD,PK,,,,
MWE,SD,,,,
MWF,VU,,,,
MWG,PG,,,,
MWH,US,,,,{'AirportCode': 'MWH'}
MWI,PG,,,,
MWJ,GY,,,,
MWK,ID,,,,
MWL,US,,,,
MWM,US,,,,
MWN,TZ,,,,
MWO,US,,,,
MWQ,MM,,,,
MWR,ZA,,,,
MWS,US,,,,
MWT,AU,,,,
MWU,PG,,,,
MWX,KR,,,,{'AirportCode': 'MWX'}
MWY,AU,,,,
MWZ,TZ,,,,
MXA,US,,,,
MXB,ID,,,,
MXC,US,,,,
MXD,AU,,,,
MXE,US,,,,
MXG,US,,,,
MXH,PG,,,,
MXI,PH,,,,
MXJ,NG,,,,
MXK,PG,,,,
MXL,MX,,,,
MXM,MG,,,,
MXN,FR,,,,
MXO,US,,,,
MXQ,AU,,,,
MXR,UA,,,,
MXS,WS,,,,
MXT,MG,,,,
MXU,AU,,,,
MXV,MN,,,,
MXW,MN,,,,
MXX,SE,,,,
MXY,US,,,,
MXZ,CN,,,,
MYA,AU,,,,
MYB,GA,,,,
MYC,VE,,,,
MYD,KE,,,,
MYE,JP,,,,{'AirportCode': 'MYE'}
MYG,BS,,,,
MYH,US,,,,
MYI,AU,,,,
MYJ,JP,,,,{'AirportCode': 'MYJ'}
MYK,US,,,,
MYL,US,,,,
MYM,GY,,,,
MYN,YE,,,,
MYO,AU,,,,
MYP,TM,,,,
MYQ,IN,,,,
MYR,US,,,,{'AirportCode': 'MYR'}
MYS,ET,,,,
MYT,MM,,,,
MYU,US,,,,
MYV,US,,,,
MYW,TZ,,,,
MYX,PG,,,,
MYY,MY,,,,{'AirportCode': 'MYY'}
MYZ,MW,,,,
MZA,IN,,,,
MZB,MZ,,,,
MZC,GA,,,,
MZD,EC,,,,
MZE,BZ,,,,
MZF,ZA,,,,
MZG,TW,,,,
MZH,TR,,,,{'AirportCode': 'MZH'}
MZI,ML,,,,
MZJ,US,,,,
MZK,KI,,,,
MZL,CO,,,,{'AirportCode': 'MZL'}
MZN,PG,,,,
MZO,CU,,,,
MZP,NZ,,,,
MZQ,ZA,,,,
MZR,AF,,,,{'AirportCode': 'MZR'}
MZS,MY,,,,
MZT,MX,,,,{'AirportCode': 'MZT'}
MZU,IN,,,,
MZV,MY,,,,
MZX,ET,,,,
MZY,ZA,,,,
MZZ,US,,,,
NAA,AU,,,,
NAC,AU,,,,
NAD,CO,,,,
NAE,BJ,,,,
NAF,ID,,,,
NAG,IN,,,,{'AirportCode': 'NAG'}
NAH,ID,,,,
NAI,GY,,,,
NAK,TH,,,,
NAL,RU,,,,
NAM,ID,,,,
NAN,FJ,,,,{'AirportCode': 'NAN'}
NAO,CN,,,,
NAP,IT,,,,{'AirportCode': 'NAP'}
NAQ,GL,,,,
NAR,CO,,,,
NAS,BS,,,,{'AirportCode': 'NAS'}
NAT,BR,,,,{'AirportCode': 'NAT'}
NAU,PF,,,,
NAV,TR,,,,{'AirportCode': 'NAV'}
NAW,TH,,,,
NAX,US,,,,
NBA,PG,,,,
NBB,CO,,,,
NBC,RU,,,,{'AirportCode': 'NBC'}
NBE,TN,,,,{'AirportCode': 'NBE'}
NBH,AU,,,,
NBL,PA,,,,
NBO,KE,,,,{'AirportCode': 'NBO'}
NBR,AU,,,,
NBU,US,,,,
NBV,BR,,,,
NBX,ID,,,,
NCA,TC,,,,
NCE,FR,,,,{'AirportCode': 'NCE'}
NCG,MX,,,,
NCH,TZ,,,,
NCI,CO,,,,
NCL,GB,,,,{'AirportCode': 'NCL'}
NCN,US,,,,
NCO,US,,,,
NCP,PH,,,,
NCR,NI,,,,
NCS,ZA,,,,
NCT,CR,,,,
NCU,UZ,,,,
NCY,FR,,,,
NDA,ID,,,,
NDB,MR,,,,
NDC,IN,,,,
NDD,AO,,,,
NDE,KE,,,,
NDG,CN,,,,{'AirportCode': 'NDG'}
NDI,PG,,,,
NDJ,TD,,,,{'AirportCode': 'NDJ'}
NDK,MH,,,,
NDL,CF,,,,
NDM,ET,,,,
NDN,PG,,,,
NDR,MA,,,,{'AirportCode': 'NDR'}
NDS,AU,,,,
NDU,NA,,,,
NDV,US,,,,
NDY,GB,,,,
NDZ,DE,,,,
NEA,US,,,,
NEC,AR,,,,
NEF,RU,,,,
NEG,JM,,,,
NEJ,ET,,,,
NEK,ET,,,,
NEL,US,,,,
NEN,US,,,,
NER,RU,,,,
NEU,LA,,,,
NEV,KN,,,,
NFG,RU,,,,
NFL,US,,,,
NFO,TO,,,,
NGA,AU,,,,
NGB,CN,,,,{'AirportCode': 'NGB'}
NGD,VG,,,,
NGE,CM,,,,
NGI,FJ,,,,
NGL,ZA,,,,
NGN,PA,,,,
NGO,JP,,,,{'AirportCode': 'NGO'}
NGR,PG,,,,
NGS,JP,,,,{'AirportCode': 'NGS'}
NGV,AO,,,,
NGX,NP,,,,
NGZ,US,,,,
NHA,VN,,,,
NHD,AE,,,,
NHF,SD,,,,
NHK,US,,,,
NHS,PK,,,,
NHT,GB,,,,
NHV,PF,,,,
NHX,US,,,,
NIA,LR,,,,
NIB,US,,,,
NIC,CY,,,,
NIE,US,,,,
NIF,AU,,,,
NIG,KI,,,,
NIK,SN,,,,
NIM,NE,,,,{'AirportCode': 'NIM'}
NIN,US,,,,
NIO,ZR,,,,
NIR,US,,,,
NIT,FR,,,,
NIX,ML,,,,
NJA,JP,,,,
NJC,RU,,,,
NKA,GA,,,,
NKB,AU,,,,
NKC,MR,,,,{'AirportCode': 'NKC'}
NKD,ID,,,,
NKG,CN,,,,{'AirportCode': 'NKG'}
NKI,US,,,,
NKL,ZR,,,,
NKN,PG,,,,
NKS,CM,,,,
NKU,LS,,,,
NKV,US,,,,
NKY,CG,,,,
NLA,ZM,,,,{'AirportCode': 'NLA'}
NLC,US,,,,
NLD,MX,,,,
NLE,US,,,,
NLF,AU,,,,
NLG,US,,,,
NLK,NF,,,,{'AirportCode': 'NLK'}
NLL,AU,,,,
NLP,ZA,,,,"{'AirportCode': ['NLP', 'MQP']}"
NLS,AU,,,,
NLV,UA,,,,
NMA,UZ,,,,
NMB,IN,,,,
NMC,BS,,,,
NME,US,,,,
NMG,PA,,,,
NMN,PG,,,,
NMP,AU,,,,
NMR,AU,,,,
NMS,MM,,,,
NMT,MM,,,,
NMU,MH,,,,
NNA,MA,,,,
NNB,SB,,,,
NND,MZ,,,,
NNG,CN,,,,{'AirportCode': 'NNG'}
NNI,NA,,,,
NNK,US,,,,
NNL,US,,,,
NNM,RU,,,,{'AirportCode': 'NNM'}
NNT,TH,,,,
NNU,BR,,,,
NNX,ID,,,,
NNY,CN,,,,
NOA,AU,,,,
NOB,CR,,,,
NOC,IE,,,,{'AirportCode': 'NOC'}
NOD,DE,,,,
NOE,DE,,,,
NOG,MX,,,,
NOI,RU,,,,
NOJ,RU,,,,
NOK,BR,,,,
NOL,US,,,,
NOM,PG,,,,
NON,KI,,,,
NOO,PG,,,,
NOP,PH,,,,
NOR,IS,,,,
NOS,MG,,,,{'AirportCode': 'NOS'}
NOT,US,,,,
NOU,NC,,,,{'AirportCode': 'NOU'}
NOV,AO,,,,
NOZ,RU,,,,
NPE,NZ,,,,{'AirportCode': 'NPE'}
NPG,PG,,,,
NPH,US,,,,
NPL,NZ,,,,
NPO,ID,,,,
NPP,AU,,,,
NPT,US,,,,
NPU,CO,,,,
NQI,US,,,,
NQL,BR,,,,
NQN,AR,,,,{'AirportCode': 'NQN'}
NQT,GB,,,,
NQU,CO,,,,
NQY,GB,,,,{'AirportCode': 'NQY'}
NRA,AU,,,,
NRB,US,,,,
NRC,US,,,,
NRD,DE,,,,
NRE,ID,,,,
NRG,AU,,,,
NRI,US,,,,
NRK,SE,,,,{'AirportCode': 'NRK'}
NRL,GB,,,,
NRM,ML,,,,
NRQ,AO,,,,
NRS,US,,,,
NRY,AU,,,,
NSA,AU,,,,
NSE,US,,,,
NSH,IR,,,,
NSK,RU,,,,
NSM,AU,,,,
NSN,NZ,,,,{'AirportCode': 'NSN'}
NSO,AU,,,,
NSP,PH,,,,
NST,TH,,,,{'AirportCode': 'NST'}
NSV,AU,,,,
NSX,VG,,,,
NSY,IT,,,,
NTA,FJ,,,,
NTB,NO,,,,
NTC,MZ,,,,
NTD,US,,,,
NTE,FR,,,,{'AirportCode': 'NTE'}
NTG,CN,,,,{'AirportCode': 'NTG'}
NTI,ID,,,,
NTJ,US,,,,
NTL,AU,,,,
NTM,BR,,,,
NTN,AU,,,,
NTO,CV,,,,
NTQ,JP,,,,{'AirportCode': 'NTQ'}
NTT,TO,,,,
NTU,US,,,,
NTX,ID,,,,
NTY,ZA,,,,
NUB,AU,,,,
NUC,US,,,,
NUD,SD,,,,
NUE,DE,,,,"{'AirportCode': ['NUE', 'ZAQ']}"
NUG,PG,,,,
NUH,CO,,,,
NUI,US,,,,
NUK,PF,,,,
NUL,US,,,,
NUP,US,,,,
NUQ,US,,,,
NUR,AU,,,,
NUS,VU,,,,
NUT,PG,,,,
NUU,KE,,,,
NUW,US,,,,
NUX,RU,,,,
NVA,CO,,,,{'AirportCode': 'NVA'}
NVD,US,,,,
NVG,NI,,,,
NVK,NO,,,,
NVP,BR,,,,
NVR,RU,,,,
NVS,FR,,,,
NVT,BR,,,,{'AirportCode': 'NVT'}
NVY,IN,,,,
NWA,KM,,,,
NWH,US,,,,
NWI,GB,,,,
NWP,CA,,,,
NWT,PG,,,,
NXX,US,,,,
NYC,US,,,,"{'AirportCode': ['EWR', 'JFK', 'LGA']}"
NYE,KE,,,,
NYI,GH,,,,
NYK,KE,,,,
NYM,RU,,,,
NYN,AU,,,,
NYO,SE,,,,
NYU,MM,,,,
NZE,GN,,,,
NZO,KE,,,,
NZW,US,,,,
OAG,AU,,,,
OAJ,US,,,,{'AirportCode': 'OAJ'}
OAK,US,,,,{'AirportCode': 'OAK'}
OAM,NZ,,,,
OAN,HN,,,,
OAX,MX,,,,{'AirportCode': 'OAX'}
OBA,AU,,,,
OBC,DJ,,,,
OBD,ID,,,,
OBE,US,,,,
OBF,DE,,,,
OBI,BR,,,,
OBK,US,,,,
OBM,PG,,,,
OBN,GB,,,,
OBO,JP,,,,{'AirportCode': 'OBO'}
OBS,FR,,,,
OBU,US,,,,
OBX,PG,,,,
OBY,GL,,,,
OCA,US,,,,
OCC,EC,,,,
OCE,US,,,,
OCF,US,,,,
OCH,US,,,,
OCI,US,,,,
OCJ,JM,,,,
OCN,US,,,,
OCV,CO,,,,
OCW,US,,,,
ODA,CF,,,,
ODB,ES,,,,
ODD,AU,,,,
ODE,DK,,,,
ODH,GB,,,,
ODJ,CF,,,,
ODL,AU,,,,
ODM,US,,,,
ODN,MY,,,,
ODR,AU,,,,
ODS,UA,,,,{'AirportCode': 'ODS'}
ODW,US,,,,
ODY,LA,,,,
OEA,US,,,,
OEC,ID,,,,
OEL,RU,,,,
OEM,SR,,,,
OEO,US,,,,
OER,SE,,,,{'AirportCode': 'OER'}
OES,AR,,,,
OFI,CI,,,,
OFJ,IS,,,,
OFK,US,,,,
OFU,AS,,,,
OGA,US,,,,
OGB,US,,,,
OGD,US,,,,
OGE,PG,,,,
OGG,US,,,,{'AirportCode': 'OGG'}
OGN,JP,,,,
OGO,CI,,,,
OGR,TD,,,,
OGS,US,,,,
OGU,TR,,,,{'AirportCode': 'OGU'}
OGX,DZ,,,,
OGZ,RU,,,,{'AirportCode': 'OGZ'}
OHA,NZ,,,,
OHD,MK,,,,
OHI,NA,,,,
OHO,RU,,,,
OHR,DE,,,,
OHT,PK,,,,
OIC,US,,,,
OIM,JP,,,,{'AirportCode': 'OIM'}
OIR,JP,,,,
OIT,JP,,,,{'AirportCode': 'OIT'}
OKA,JP,,,,{'AirportCode': 'OKA'}
OKB,AU,,,,
OKC,US,,,,{'AirportCode': 'OKC'}
OKE,JP,,,,
OKF,NA,,,,
OKG,CG,,,,
OKH,GB,,,,
OKI,JP,,,,
OKJ,JP,,,,{'AirportCode': 'OKJ'}
OKK,US,,,,
OKL,ID,,,,
OKM,US,,,,
OKN,GA,,,,
OKP,PG,,,,
OKQ,ID,,,,
OKR,AU,,,,
OKS,US,,,,
OKT,RU,,,,
OKU,NA,,,,
OKY,AU,,,,
OLA,NO,,,,
OLB,IT,,,,{'AirportCode': 'OLB'}
OLD,US,,,,
OLE,US,,,,
OLF,US,,,,
OLH,US,,,,
OLI,IS,,,,
OLJ,VU,,,,
OLM,US,,,,
OLN,AR,,,,
OLO,CZ,,,,
OLP,AU,,,,
OLQ,PG,,,,
OLS,US,,,,
OLU,US,,,,
OLV,US,,,,
OLY,US,,,,
OMA,US,,,,{'AirportCode': 'OMA'}
OMB,GA,,,,
OMC,PH,,,,
OMD,NA,,,,
