AirportCode,Latitude,Longitude,CityCode,CountryCode,LocationType,AirportName,UtcOffset,TimeZoneId
NOU,-22.0144,166.2131,NOU,NC,Airport,Noumea - La Tontouta,11.0,Pacific/Noumea
NPE,-39.4644,176.8678,NPE,NZ,Airport,Napier/Hastings,12.0,Pacific/Auckland
NQN,-38.9489,-68.1558,NQN,AR,Airport,Neuquen,-3.0,America/Argentina/Buenos_Aires
NQY,50.4433,-5.0017,NQY,GB,Airport,Newquay,1.0,Europe/London
NRK,58.5861,16.2486,NRK,SE,Airport,Norrkoping,2.0,Europe/Stockholm
NRN,51.6025,6.1422,DUS,DE,Airport,Duesseldorf Weeze Airport,2.0,Europe/Berlin
NRT,35.7647,140.3864,TYO,JP,Airport,Tokyo - Narita,9.0,Asia/Tokyo
NSI,3.7225,11.5533,YAO,CM,Airport,Yaounde - Nsimalen Airport,1.0,Africa/Douala
NSN,-41.2967,173.2242,NSN,NZ,Airport,Nelson,12.0,Pacific/Auckland
NST,8.5397,99.9447,NST,TH,Airport,Nakhon Si Thammarat,7.0,Asia/Bangkok
NTE,47.1569,-1.6078,NTE,FR,Airport,Nantes,2.0,Europe/Paris
NTG,32.0722,120.9803,NTG,CN,Airport,Nantong,8.0,Asia/Shanghai
NTQ,37.2925,136.9589,NTQ,JP,Airport,Noto Airport,9.0,Asia/Tokyo
NUE,49.4986,11.0669,NUE,DE,Airport,Nuremberg,2.0,Europe/Berlin
NVA,2.9503,-75.2939,NVA,CO,Airport,Neiva Benito Salas,-5.0,America/Bogota
NVT,-26.88,-48.6514,NVT,BR,Airport,Navegantes,-3.0,America/Sao_Paulo
OAJ,34.7083,-77.4397,OAJ,US,Airport,"Jacksonville, North Carolina",-4.0,America/New_York
OAK,37.7214,-122.2208,OAK,US,Airport,"Oakland International, CA",-7.0,America/Los_Angeles
OAX,17.0028,-96.725,OAX,MX,Airport,Oaxaca,-5.0,America/Mexico_City
OBO,42.7333,143.2167,OBO,JP,Airport,Obihiro,9.0,Asia/Tokyo
ODS,46.4267,30.6764,ODS,UA,Airport,Odessa,3.0,Europe/Kiev
OER,63.4083,18.99,OER,SE,Airport,Ornskoldsvik,2.0,Europe/Stockholm
OGG,20.8986,-156.4306,OGG,US,Airport,"Kahului, HI",-10.0,Pacific/Honolulu
OGU,40.9669,38.0858,OGU,TR,Airport,Ordu Giresun,3.0,Europe/Istanbul
OGZ,43.205,44.6067,OGZ,RU,Airport,Vladikavkaz,3.0,Europe/Moscow
OIM,34.7819,139.3603,OIM,JP,Airport,Oshima,9.0,Asia/Tokyo
OIT,33.4794,131.7372,OIT,JP,Airport,Oita,9.0,Asia/Tokyo
OKA,26.1958,127.6458,OKA,JP,Airport,Okinawa - Naha,9.0,Asia/Tokyo
OKC,35.3931,-97.6008,OKC,US,Airport,"Oklahoma City - Will Rodgers World, OK",-5.0,America/Chicago
OKJ,34.7569,133.8553,OKJ,JP,Airport,Okayama,9.0,Asia/Tokyo
OLB,40.8986,9.5178,OLB,IT,Airport,Olbia,2.0,Europe/Rome
OMA,41.3031,-95.8942,OMA,US,Airport,"Omaha - Eppley Airfield, NE",-5.0,America/Chicago
OME,64.5122,-165.4453,OME,US,Airport,Nome,-8.0,America/Anchorage
OMO,43.2828,17.8458,OMO,BA,Airport,Mostar,2.0,Europe/Sarajevo
ONJ,40.1919,140.3714,ONJ,JP,Airport,Odate Noshiro,9.0,Asia/Tokyo
ONT,34.0561,-117.6011,ONT,US,Airport,"Ontario International, CA",-7.0,America/Los_Angeles
OOL,-28.1644,153.5047,OOL,AU,Airport,"Gold Coast, Queensland",10.0,Australia/Brisbane
OPO,41.2356,-8.6781,OPO,PT,Airport,Porto,1.0,Europe/Lisbon
ORB,59.2236,15.0381,ORB,SE,Airport,Orebro,2.0,Europe/Stockholm
ORD,41.9786,-87.9047,CHI,US,Airport,"Chicago - O'Hare International, IL",-5.0,America/Chicago
ORF,36.8947,-76.2011,ORF,US,Airport,"Norfolk International, VA",-4.0,America/New_York
ORK,51.8414,-8.4911,ORK,IE,Airport,Cork,1.0,Europe/Dublin
ORY,48.7233,2.3794,PAR,FR,Airport,Paris,2.0,Europe/Paris
OSD,63.1944,14.5003,OSD,SE,Airport,Ostersund,2.0,Europe/Stockholm
OSI,45.4628,18.8103,OSI,HR,Airport,Osijek,2.0,Europe/Zagreb
OSL,60.1939,11.1003,OSL,NO,Airport,Oslo,2.0,Europe/Oslo
OTH,43.4172,-124.2461,OTH,US,Airport,North Bend Southwest Oregon Rgnl,-7.0,America/Los_Angeles
OTP,44.5722,26.1022,BUH,RO,Airport,Bucharest â€“ Henri Coanda,3.0,Europe/Bucharest
OTZ,66.8886,-162.5942,OTZ,US,Airport,Kotzebue,-8.0,America/Anchorage
OUA,12.3533,-1.5125,OUA,BF,Airport,Ouagadougou,0.0,Africa/Ouagadougou
OUL,64.93,25.3544,OUL,FI,Airport,Oulu,3.0,Europe/Helsinki
OXB,11.8947,-15.6536,OXB,GW,Airport,Bissau,0.0,Africa/Bissau
OXR,34.2,-119.2,OXR,US,Airport,Oxnard/Ventura,-7.0,America/Los_Angeles
OZH,47.8669,35.3156,OZH,UA,Airport,Zaporizhia Mokraya Intl,3.0,Europe/Kiev
PAD,51.61166667,8.615277778,PAD,DE,Airport,Paderborn,2.0,Europe/Berlin
PAH,37.0603,-88.7731,PAH,US,Airport,Paducah,-5.0,America/Chicago
PAP,18.58,-72.2925,PAP,HT,Airport,Port Au Prince Toussaint Louverture,-4.0,America/Port-au-Prince
PAS,37.0103,25.1286,PAS,GR,Airport,Paros,3.0,Europe/Athens
PAT,25.5914,85.0881,PAT,IN,Airport,Patna,5.5,Asia/Kolkata
PBC,19.1581,-98.3714,PBC,MX,Airport,Puebla,-5.0,America/Mexico_City
PBG,44.6525,-73.4689,PBG,US,Airport,Plattsburgh International,-4.0,America/New_York
PBI,26.6831,-80.0956,PBI,US,Airport,"West Palm Beach International, FL",-4.0,America/New_York
PDL,37.7411,-25.6978,PDL,PT,Airport,Ponta Delgada Joao Paulo Ii,-1.0,Atlantic/Azores
PDP,-34.8569,-55.1008,PDP,UY,Airport,Punta Del Este,-3.0,America/Montevideo
PDX,45.5886,-122.5975,PDX,US,Airport,"Portland International, OR",-7.0,America/Los_Angeles
PEE,57.9144,56.0211,PEE,RU,Airport,Perm,5.0,Asia/Yekaterinburg
PEG,43.0972,12.5103,PEG,IT,Airport,Perugia,2.0,Europe/Rome
PEI,4.8128,-75.7394,PEI,CO,Airport,Pereira,-5.0,America/Bogota
PEK,40.08,116.5844,BJS,CN,Airport,Beijing (BJS) - Capital,8.0,Asia/Shanghai
PEM,-12.6164,-69.2292,PEM,PE,Airport,Puerto Maldonado Padre Aldamiz Intl,-5.0,America/Lima
PEN,5.2972,100.2767,PEN,MY,Airport,Penang - International,8.0,Asia/Kuala_Lumpur
PER,-31.9403,115.9669,PER,AU,Airport,Perth,8.0,Australia/Perth
PEW,33.9939,71.5144,PEW,PK,Airport,Peshawar,5.0,Asia/Karachi
PFN,30.2289,-85.6828,PFN,US,Airport,Panama City - Bay County,-5.0,America/Panama
PFO,34.7181,32.4858,PFO,CY,Airport,Paphos,3.0,Asia/Nicosia
PGA,36.9242,-111.4478,PGA,US,Airport,Page,-7.0,America/Phoenix
PGV,35.6358,-77.3842,PGV,US,Airport,"Greenville, North Carolina - Pitt/Greenville",-4.0,America/New_York
PHC,5.0156,6.9497,PHC,NG,Airport,Port Harcourt International,1.0,Africa/Lagos
PHF,37.1319,-76.4931,PHF,US,Airport,"Newport News - Hampton, Virginia",-4.0,America/New_York
PHL,39.8719,-75.2411,PHL,US,Airport,"Philadelphia International, PA",-4.0,America/New_York
PHW,-23.9369,31.1561,PHW,ZA,Airport,Phalaborwa,2.0,Africa/Johannesburg
PHX,33.4342,-112.0117,PHX,US,Airport,"Phoenix - Sky Harbor International, AZ",-7.0,America/Phoenix
PIA,40.6642,-89.6933,PIA,US,Airport,"Peoria, IL",-5.0,America/Chicago
PIR,44.3828,-100.2858,PIR,US,Airport,Pierre,-5.0,America/Chicago
PIT,40.4914,-80.2328,PIT,US,Airport,"Pittsburgh International, PA",-4.0,America/New_York
PKB,39.345,-81.4392,PKB,US,Airport,Parkersburg/Marietta,-4.0,America/New_York
PKU,0.4608,101.4444,PKU,ID,Airport,Pekanbaru,7.0,Asia/Jakarta
PLM,-2.8983,104.7,PLM,ID,Airport,Palembang,7.0,Asia/Jakarta
PLQ,55.9733,21.0939,PLQ,LT,Airport,Klaipeda/Palanga Palanga International,3.0,Europe/Vilnius
PLS,21.7736,-72.2658,PLS,TC,Airport,Providenciales International,-4.0,America/Grand_Turk
PLZ,-33.985,25.6172,PLZ,ZA,Airport,Port Elizabeth,2.0,Africa/Johannesburg
PMC,-41.4389,-73.0939,PMC,CL,Airport,Puerto Montt,-4.0,America/Santiago
PMI,39.5517,2.7389,PMI,ES,Airport,Palma de Mallorca,2.0,Europe/Madrid
PMO,38.1819,13.0994,PMO,IT,Airport,Palermo,2.0,Europe/Rome
PMR,-40.32,175.6136,PMR,NZ,Airport,Palmerston North,12.0,Pacific/Auckland
PMV,10.9131,-63.9675,PMV,VE,Airport,Porlamar,-4.0,America/Caracas
PNA,42.77055556,-1.647222222,PNA,ES,Airport,Pamplona,2.0,Europe/Madrid
PNH,11.5467,104.8442,PNH,KH,Airport,Phnom-Penh,7.0,Asia/Phnom_Penh
PNI,6.9853,158.2089,PNI,FM,Airport,Pohnpei International,11.0,Pacific/Kosrae
PNL,36.815,11.9681,PNL,IT,Airport,Pantelleria,2.0,Europe/Rome
PNQ,18.5822,73.9197,PNQ,IN,Airport,Pune,5.5,Asia/Kolkata
PNR,-4.8161,11.8867,PNR,CG,Airport,Pointe Noire,1.0,Africa/Brazzaville
PNS,30.4733,-87.1867,PNS,US,Airport,Pensacola Municipal,-5.0,America/Chicago
PNZ,-9.3625,-40.5692,PNZ,BR,Airport,Petrolina Senador Nilo Coelho,-3.0,America/Araguaina
POA,-29.9944,-51.1714,POA,BR,Airport,Porto Alegre,-3.0,America/Sao_Paulo
POL,-12.9867,40.5225,POL,MZ,Airport,Pemba,2.0,Africa/Maputo
POP,19.7578,-70.57,POP,DO,Airport,Puerto Plata,-4.0,America/Santo_Domingo
POS,10.5953,-61.3372,POS,TT,Airport,Port Of Spain Piarco International,-4.0,America/Port_of_Spain
POZ,52.4211,16.8264,POZ,PL,Airport,Poznan,2.0,Europe/Warsaw
PPT,-17.5539,-149.6072,PPT,PF,Airport,Papeete,-10.0,Pacific/Tahiti
PRC,34.6544,-112.4197,PRC,US,Airport,Prescott Ernest A. Love Field,-7.0,America/Phoenix
PRG,50.1008,14.26,PRG,CZ,Airport,"Prague, VÃ¡clav Havel Airport",2.0,Europe/Prague
PRN,42.57527778,21.03638889,PRN,RS,Airport,"Pristina, Kosovo",2.0,Europe/Belgrade
PSA,43.6828,10.3956,PSA,IT,Airport,Pisa,2.0,Europe/Rome
PSC,46.2667,-119.1167,PSC,US,Airport,"Pasco, WA",-7.0,America/Los_Angeles
PSG,56.8022,-132.9436,PSG,US,Airport,Petersburg,-8.0,America/Anchorage
PSO,1.3961,-77.2911,PSO,CO,Airport,Pasto Antonio Narino,-5.0,America/Bogota
PSP,33.8297,-116.5067,PSP,US,Airport,"Palm Springs Municipal, CA",-7.0,America/Los_Angeles
PSS,-27.3858,-55.9706,PSS,AR,Airport,Posadas,-3.0,America/Argentina/Buenos_Aires
PTG,-23.8453,29.4586,UTT,ZA,Airport,Polokwane,2.0,Africa/Johannesburg
PTP,16.2653,-61.5319,PTP,GP,Airport,Pointe-A-Pitre,-4.0,America/Guadeloupe
PTY,9.07,-79.38361111,PTY,PA,Airport,Panama City - Tocumen International,-5.0,America/Panama
PUB,38.2892,-104.4967,PUB,US,Airport,Pueblo,-6.0,America/Denver
PUJ,18.5675,-68.3633,PUJ,DO,Airport,Punta Cana,-4.0,America/Santo_Domingo
PUQ,-53.0028,-70.8547,PUQ,CL,Airport,Punta Arenas,-4.0,America/Santiago
PUS,35.1767,128.9425,PUS,KR,Airport,Busan Gimhae Int' l Airport,9.0,Asia/Seoul
PUW,46.7436,-117.1111,PUW,US,Airport,Pullman/Moscow,-7.0,America/Los_Angeles
PUY,44.8936,13.9222,PUY,HR,Airport,Pula,2.0,Europe/Zagreb
PVD,41.725,-71.4258,PVD,US,Airport,Providence,-4.0,America/New_York
PVG,31.1433,121.8053,SHA,CN,Airport,Shanghai - Pu Dong,8.0,Asia/Shanghai
PVH,-8.7092,-63.9022,PVH,BR,Airport,Porto Velho,-4.0,America/Porto_Velho
PVK,38.9256,20.7653,PVK,GR,Airport,Preveza/Lefkada,3.0,Europe/Athens
PVR,20.68,-105.2542,PVR,MX,Airport,Puerto Vallarta,-5.0,America/Mexico_City
PWM,43.6461,-70.3092,PWM,US,Airport,"Portland Intl, ME",-4.0,America/New_York
PXO,33.0708,-16.3497,PXO,PT,Airport,Porto Santo,1.0,Europe/Lisbon
PZB,-29.6489,30.3986,PZB,ZA,Airport,Pietermaritzburg,2.0,Africa/Johannesburg
PZO,8.2886,-62.7603,PZO,VE,Airport,Puerto Ordaz,-4.0,America/Caracas
QDU,51.2203,6.7931,DUS,DE,Airport,Dusseldorf - Train Station,2.0,Europe/Berlin
QKL,50.9433,6.9583,CGN,DE,RailwayStation,Cologne - Railway Station,2.0,Europe/Berlin
QKU,50.9406,6.9744,CGN,DE,RailwayStation,"Cologne, Messe Deutz Railway Station",2.0,Europe/Berlin
QRO,20.6172,-100.1856,QRO,MX,Airport,Queretaro,-5.0,America/Mexico_City
QUL,48.3997,9.9833,QUL,DE,RailwayStation,Ulm Rail Station,2.0,Europe/Berlin
QWU,49.7886,9.9364,QWU,DE,RailwayStation,Wuerzburg Rail Station,2.0,Europe/Berlin
RAI,14.9414,-23.4847,RAI,CV,Airport,Praia,-1.0,Atlantic/Cape_Verde
RAJ,22.3092,70.7794,RAJ,IN,Airport,Rajkot,5.5,Asia/Kolkata
RAK,31.6069,-8.0364,RAK,MA,Airport,Marrakech,1.0,Africa/Casablanca
RAO,-21.1342,-47.7742,RAO,BR,Airport,Ribeirao Preto,-3.0,America/Sao_Paulo
RAP,44.0431,-103.0569,RAP,US,Airport,Rapid City Regional,-6.0,America/Denver
RAR,-21.2028,-159.7983,RAR,CK,Airport,Rarotonga,-10.0,Pacific/Rarotonga
RCB,-28.7411,32.0922,RCB,ZA,Airport,Richards Bay,2.0,Africa/Johannesburg
RCH,11.5261,-72.9258,RCH,CO,Airport,Riohacha Aimirante Padilla,-5.0,America/Bogota
RDD,40.5089,-122.2933,RDD,US,Airport,Redding,-7.0,America/Los_Angeles
RDM,44.2542,-121.15,RDM,US,Airport,Redmond,-7.0,America/Los_Angeles
RDU,35.8778,-78.7875,RDU,US,Airport,"Raleigh/Durham, NC",-4.0,America/New_York
REC,-8.125833333,-34.92388889,REC,BR,Airport,Recife - Guararapes International,-3.0,America/Belem
REG,38.0719,15.6536,REG,IT,Airport,Reggio Calabria - Tito Menniti,2.0,Europe/Rome
REL,-43.2106,-65.2703,REL,AR,Airport,Trelew,-3.0,America/Argentina/Buenos_Aires
REP,13.4106,103.8128,REP,KH,Airport,Siem Reap,7.0,Asia/Phnom_Penh
RES,-27.45,-59.0561,RES,AR,Airport,Resistencia,-3.0,America/Argentina/Buenos_Aires
RGL,-51.6089,-69.3128,RGL,AR,Airport,Rio Gallegos International,-3.0,America/Argentina/Buenos_Aires
RGN,16.9072,96.1333,RGN,MM,Airport,Yangon,6.5,Asia/Rangoon
RHO,36.4056,28.0861,RHO,GR,Airport,Rhodes Diagoras Airport,3.0,Europe/Athens
RIC,37.5053,-77.3197,RIC,US,Airport,"Richmond - Byrd Field International, VA",-4.0,America/New_York
RIS,45.2419,141.1864,RIS,JP,Airport,Rishiri,9.0,Asia/Tokyo
RIW,43.0656,-108.46,RIW,US,Airport,Riverton,-6.0,America/Denver
RIX,56.9236,23.9711,RIX,LV,Airport,Riga,3.0,Europe/Riga
RJK,45.2169,14.5703,RJK,HR,Airport,Rijeka,2.0,Europe/Zagreb
RKS,41.5947,-109.0656,RKS,US,Airport,Rock Springs,-6.0,America/Denver
RLG,53.91805556,12.27833333,RLG,DE,Airport,Rostock-Laage,2.0,Europe/Berlin
RMF,25.5572,34.5836,RMF,EG,Airport,Marsa Alam,2.0,Africa/Cairo
RMI,44.0194,12.6094,RMI,IT,Airport,Rimini,2.0,Europe/Rome
RNB,56.2667,15.265,RNB,SE,Airport,Ronneby,2.0,Europe/Stockholm
RNO,39.4992,-119.7681,RNO,US,Airport,"Reno - Cannon International, NV",-7.0,America/Los_Angeles
ROA,37.3256,-79.9756,ROA,US,Airport,"Roanoke, VA",-4.0,America/New_York
ROB,6.2339,-10.3622,MLW,LR,Airport,Monrovia - Robertsville International,0.0,Africa/Monrovia
ROC,43.1189,-77.6725,ROC,US,Airport,"Rochester, NY",-4.0,America/New_York
ROR,7.3672,134.5442,ROR,PW,Airport,Koror Palau International,9.0,Pacific/Palau
ROS,-32.9036,-60.7844,ROS,AR,Airport,Rosario,-3.0,America/Argentina/Buenos_Aires
ROT,-38.1069,176.3164,ROT,NZ,Airport,Rotorua,12.0,Pacific/Auckland
ROV,47.2583,39.8181,ROV,RU,Airport,Rostov-on-Don,3.0,Europe/Moscow
RPR,21.1803,81.7389,RPR,IN,Airport,Raipur,5.5,Asia/Kolkata
RST,43.9103,-92.4967,RST,US,Airport,Rochester Municipal,-5.0,America/Chicago
RSU,34.8422,127.6169,RSU,KR,Airport,Yeosu,9.0,Asia/Seoul
RSW,26.5361,-81.7553,FMY,US,Airport,"Fort Myers - SW Florida Region, FL",-4.0,America/New_York
RTB,16.3169,-86.5231,RTB,HN,Airport,Roatan,-6.0,America/Tegucigalpa
RTM,51.9531,4.4308,RTM,NL,Airport,Rotterdam,2.0,Europe/Amsterdam
RUH,24.9578,46.6989,RUH,SA,Airport,Riyadh - King Khaled International,3.0,Asia/Riyadh
RZE,50.11,22.0189,RZE,PL,Airport,Rzeszow,2.0,Europe/Warsaw
SAC,38.5167,-121.5,SAC,US,Airport,Sacramento Executive,-7.0,America/Los_Angeles
SAF,35.6167,-106.0833,SAF,US,Airport,Santa Fe Municipal,-6.0,America/Denver
SAH,15.4764,44.2197,SAH,YE,Airport,Sana'a International,3.0,Asia/Aden
SAL,13.4408,-89.0558,SAL,SV,Airport,San Salvador - El Salvador International,-6.0,America/El_Salvador
SAN,32.73361111,-117.1866667,SAN,US,Airport,"San Diego Lindberg Field, CA",-7.0,America/Los_Angeles
SAP,15.4528,-87.9236,SAP,HN,Airport,San Pedro Sula,-6.0,America/Tegucigalpa
SAT,29.5336,-98.4697,SAT,US,Airport,"San Antonio International, TX",-5.0,America/Chicago
SAV,32.1275,-81.2022,SAV,US,Airport,"Savannah International, GA",-4.0,America/New_York
SAW,40.8986,29.3092,IST,TR,Airport,Istanbul Sabiha Gokcen Airport,3.0,Europe/Istanbul
SBA,34.4261,-119.8403,SBA,US,Airport,"Santa Barbara Municipal, CA",-7.0,America/Los_Angeles
SBN,41.7047,-86.3131,SBN,US,Airport,South Bend,-4.0,America/Indiana/Indianapolis
SBP,35.2369,-120.6419,CSL,US,Airport,"San Luis Obispo County, CA",-7.0,America/Los_Angeles
SBW,2.2642,111.9825,SBW,MY,Airport,Sibu,8.0,Asia/Kuala_Lumpur
SBY,38.3406,-75.5103,SBY,US,Airport,Salisbury,-4.0,America/New_York
SBZ,45.7856,24.0914,SBZ,RO,Airport,Sibiu International,3.0,Europe/Bucharest
SCC,70.1947,-148.4653,SCC,US,Airport,Prudhoe Bay/Deadhorse,-8.0,America/Anchorage
SCE,40.8506,-77.8472,SCE,US,Airport,State College,-4.0,America/New_York
SCL,-33.3931,-70.7858,SCL,CL,Airport,Santiago - Arturo Merino Benitez,-4.0,America/Santiago
SCN,49.2147,7.1106,SCN,DE,Airport,Saarbruecken - Ensheim,2.0,Europe/Berlin
SCO,43.86,51.0919,AKX,KZ,Airport,Aktau,5.0,Asia/Oral
SCQ,42.895,-8.415,SCQ,ES,Airport,Santiago de Compostela,2.0,Europe/Madrid
SCW,61.6469,50.845,SCW,RU,Airport,Syktyvkar,3.0,Europe/Moscow
SCY,-0.9103,-89.6175,SCY,EC,Airport,San Cristobal Island San Cristobal,-6.0,Pacific/Galapagos
SDA,49.2775,7.0272,SCN,DE,BusStation,Saarbruecken - Dudweiler Bus Station,3.0,Asia/Baghdad
SDF,38.1744,-85.7361,SDF,US,Airport,"Louisville International, KY",-4.0,America/New_York
SDJ,38.1397,140.9169,SDJ,JP,Airport,Sendai,9.0,Asia/Tokyo
SDK,5.9014,118.0611,SDK,MY,Airport,Sandakan,8.0,Asia/Kuala_Lumpur
SDL,62.5281,17.4439,SDL,SE,Airport,Sundsvall,2.0,Europe/Stockholm
SDQ,18.4297,-69.6689,SDQ,DO,Airport,Santo Domingo - Las Americas,-4.0,America/Santo_Domingo
SDU,-22.9106,-43.1631,RIO,BR,Airport,Rio de Janeiro - Santos Dumont,-3.0,America/Sao_Paulo
SEA,47.4489,-122.3094,SEA,US,Airport,"Seattle - Seattle/Tacoma International, WA",-7.0,America/Los_Angeles
SEN,51.5714,0.6956,LON,GB,Airport,London Southend Apt,1.0,Europe/London
SEZ,-4.6744,55.5219,SEZ,SC,Airport,Mahe Island - Seychelles International,4.0,Indian/Mahe
SFN,-31.7108,-60.8114,SFN,AR,Airport,Santa Fe,-3.0,America/Argentina/Buenos_Aires
SFO,37.6189,-122.3917,SFO,US,Airport,"San Francisco International, CA",-7.0,America/Los_Angeles
SFT,64.6247,21.0769,SFT,SE,Airport,Skelleftea,2.0,Europe/Stockholm
SGF,37.2456,-93.3886,SGF,US,Airport,Springfield Branson,-5.0,America/Chicago
SGN,10.8189,106.6519,SGN,VN,Airport,Ho Chi Minh City,7.0,Asia/Ho_Chi_Minh
SGU,37.0906,-113.5931,SGU,US,Airport,Saint George,-6.0,America/Denver
SHA,31.1978,121.3364,SHA,CN,Airport,Shanghai Hongqiao International Apt,6.0,Asia/Urumqi
SHB,43.5775,144.96,SHB,JP,Airport,Nakashibetsu,9.0,Asia/Tokyo
SHC,14.0794,38.2714,SHC,ET,Airport,Inda Selassie,3.0,Africa/Addis_Ababa
SHE,41.6397,123.4833,SHE,CN,Airport,Shenyang Taoxian International Airport,8.0,Asia/Shanghai
SHJ,25.3286,55.5172,SHJ,AE,Airport,Sharjah,4.0,Asia/Dubai
SHL,25.7036,91.9775,SHL,IN,Airport,Shillong,5.5,Asia/Kolkata
SHR,44.7692,-106.9803,SHR,US,Airport,Sheridan,-6.0,America/Denver
SHV,32.4472,-93.8289,SHV,US,Airport,Shreveport Regional,-5.0,America/Chicago
SIA,34.3761,109.1239,SIA,CN,Airport,Xi'An - Xiguan,8.0,Asia/Shanghai
SID,16.7414,-22.9494,SID,CV,Airport,Sal Island Amilcar Cabral International,-1.0,Atlantic/Cape_Verde
SIN,1.3592,103.9894,SIN,SG,Airport,Singapore - Changi International,8.0,Asia/Singapore
SIR,46.2225,7.34,SIR,CH,Airport,Sion,2.0,Europe/Zurich
SIS,-27.65,23.0,SIS,ZA,Airport,Sishen,2.0,Africa/Johannesburg
SIT,57.0472,-135.3617,SIT,US,Airport,Sitka,-8.0,America/Anchorage
SJC,37.3625,-121.9289,SJC,US,Airport,"San Jose, California",-7.0,America/Los_Angeles
SJD,23.1519,-109.7211,SJD,MX,Airport,San Jose del Cabo - Los Cabos,-6.0,America/Mazatlan
SJJ,43.8247,18.3314,SJJ,BA,Airport,Sarajevo,2.0,Europe/Sarajevo
SJO,9.9939,-84.2089,SJO,CR,Airport,San Jose - Juan Santamaria International,-6.0,America/Costa_Rica
SJP,-20.8167,-49.4064,SJP,BR,Airport,Sao Jose Do Rio Preto,-3.0,America/Sao_Paulo
SJU,18.4394,-66.0019,SJU,PR,Airport,San Juan - Luis Munoz Marin International,-4.0,America/Puerto_Rico
SJW,38.2806,114.6972,SJW,CN,Airport,Shijiazhuang Zhengding International,6.0,Asia/Urumqi
SKB,17.3111,-62.7186,SKB,KN,Airport,St Kitts Robert L Bradshaw Intl,-4.0,America/St_Kitts
SKG,40.52083333,22.97222222,SKG,GR,Airport,Thessaloniki,3.0,Europe/Athens
SKP,41.9617,21.6214,SKP,MK,Airport,Skopje,2.0,Europe/Skopje
SLA,-24.8597,-65.4869,SLA,AR,Airport,Salta,-3.0,America/Argentina/Buenos_Aires
SLC,40.7883,-111.9778,SLC,US,Airport,"Salt Lake City International, UT",-6.0,America/Denver
SLP,22.2542,-100.9308,SLP,MX,Airport,San Luis Potosi,-5.0,America/Mexico_City
SLW,25.5439,-100.9283,SLW,MX,Airport,Saltillo,-5.0,America/Mexico_City
SLZ,-2.5853,-44.2342,SLZ,BR,Airport,Sao Luiz,-3.0,America/Belem
SMF,38.6956,-121.5908,SAC,US,Airport,"Sacramento Metropolitan, CA",-7.0,America/Los_Angeles
SMI,37.69,26.9117,SMI,GR,Airport,Samos,3.0,Europe/Athens
SMR,11.1197,-74.2306,SMR,CO,Airport,Santa Marta,-5.0,America/Bogota
SMX,34.8989,-120.4575,SMX,US,Airport,Santa Maria,-7.0,America/Los_Angeles
SNA,33.6756,-117.8683,SNA,US,Airport,"Santa Ana (Orange County) - John Wayne
International, CA",-7.0,America/Los_Angeles
SNN,52.7019,-8.9247,SNN,IE,Airport,Shannon,1.0,Europe/Dublin
SNU,22.4922,-79.9436,SNU,CU,Airport,Santa Clara,-4.0,America/Havana
SOC,-7.5161,110.7569,SOC,ID,Airport,Surakarta,7.0,Asia/Jakarta
SOF,42.6953,23.4061,SOF,BG,Airport,Sofia,3.0,Europe/Sofia
SPC,28.6264,-17.7556,SPC,ES,Airport,Santa Cruz de la Palma - La Palma,1.0,Atlantic/Canary
SPI,39.8442,-89.6778,SPI,US,Airport,"Springfield, Illinois",-5.0,America/Chicago
SPN,15.1189,145.7294,SPN,,Airport,Saipan International,10.0,Pacific/Saipan
SPU,43.5389,16.2981,SPU,HR,Airport,Split,2.0,Europe/Zagreb
SRG,-6.9714,110.3742,SRG,ID,Airport,Semarang,7.0,Asia/Jakarta
SRQ,27.3956,-82.5544,SRQ,US,Airport,Sarasota/Bradenton,-4.0,America/New_York
SSA,-12.9111,-38.3311,SSA,BR,Airport,Salvador,-3.0,America/Belem
SSG,3.7553,8.7086,SSG,GQ,Airport,Malabo,1.0,Africa/Malabo
SSH,27.9772,34.395,SSH,EG,Airport,Sharm El Sheikh,2.0,Africa/Cairo
STI,19.4061,-70.6047,STI,DO,Airport,Santiago Cibao Intl,-4.0,America/Santo_Domingo
STL,38.7486,-90.37,STL,US,Airport,"Saint Louis - Lambert-St Louis Intl, MO",-5.0,America/Chicago
STN,51.88277778,0.233888889,LON,GB,Airport,London-Stansted,1.0,Europe/London
STR,48.69,9.2219,STR,DE,Airport,Stuttgart - Echterdingen,2.0,Europe/Berlin
STS,38.5106,-122.8103,STS,US,Airport,Santa Rosa,-7.0,America/Los_Angeles
STT,18.3372,-64.9733,SNP,US,Airport,Saint Thomas Island,-4.0,America/St_Thomas
STV,21.1142,72.7417,STV,IN,Airport,Surat,5.5,Asia/Kolkata
STW,45.1092,42.1128,STW,RU,Airport,Stavropol,3.0,Europe/Moscow
SUB,-7.3797,112.7869,SUB,ID,Airport,Surabaya,7.0,Asia/Jakarta
SUF,38.9083,16.2417,SUF,IT,Airport,Lamezia Terme,2.0,Europe/Rome
SUN,43.5056,-114.2972,SUN,US,Airport,Hailey,-6.0,America/Denver
SVG,58.8767,5.6378,SVG,NO,Airport,Stavanger,2.0,Europe/Oslo
SVO,55.9728,37.4147,MOW,RU,Airport,Moscow,3.0,Europe/Moscow
